i_episode,score,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
213,231.15717222,1.620000000000001,-0.761460635045,1.1169729361,0.0,0.00988729409109,0.035999481555,0.01,-0.288624451003,0.10054740676,-5.68605154329,-0.0168808561306,28.6234554857,0.0,0.00344325345021,898.79331951,899.995865113,899.988773528
214,239.087926958,1.9200000000000013,0.104047303063,1.1666694145,0.0,0.0448424756137,3.50457795154,0.01,-1.33981322117,0.0859393209605,-8.10266811266,-0.0679713267789,28.6082009795,0.0,0.117573452934,890.604975019,899.985276464,897.274682674
215,237.847923823,0.48000000000000015,1.83219490878,1.00053584243,0.0,0.00780300932578,3.1345587902,0.01,1.51737345508,-0.00948707641503,-5.97066209718,-0.00578767983113,18.0088782789,0.0,-0.00050636479883,469.439474532,900.00110478,899.9968157
216,237.422691029,0.4200000000000001,1.72583691718,0.996533453794,0.0,0.0061595314175,1.86806257278,0.01,1.53962949458,-0.0122547839011,-5.26528269494,-0.0151129200052,19.9264249469,0.0,-0.000463607859831,18.4616708194,900.001755268,899.999927791
217,235.05298552,0.48000000000000015,0.64772758432,0.983485275464,0.0,0.171999994539,6.05927655191,0.01,0.73054349672,-0.10124304227,-6.15637387728,-0.228790269754,28.7347920323,0.0,0.000622835662989,899.9286976,900.000774255,898.725738466
218,236.588924607,0.5400000000000001,1.39486305489,1.09072029204,0.0,0.646011332927,2.56402265839,0.01,1.60373933139,1.09303902895,-3.80173421491,-0.675869956911,20.0654559708,0.0,0.132344240309,5.06236192659,899.997953634,898.015986306
219,235.936938917,0.48000000000000015,0.950731322355,1.36223742049,0.0,5.93927671452,0.908923705604,0.01,-0.107425717178,1.6571427965,-3.89775485349,-14.4391255054,20.5520949431,0.0,-0.000730461854956,898.925013704,899.999567739,28.840005951
220,233.815973571,0.6000000000000002,0.678556894337,0.669147456801,0.0,3.58036693025,5.96845986425,0.01,-0.757194655056,-0.451133299354,-4.64756635728,-28.8095881941,17.7714600319,0.0,-0.00112082564921,0.529977172811,900.003734367,5.54280063557
221,234.543623121,0.5400000000000001,0.832017389717,0.737269184602,0.0,3.56226599543,0.333456534659,0.01,-0.136435286533,-0.887870854485,-4.58003955882,-28.8119294745,18.6076829766,0.0,0.00586937305614,0.0674821374946,900.003140853,0.0238919388192
222,232.624325435,0.5400000000000001,0.460692560111,0.39772913777,0.0,3.55107353652,0.178855757265,0.01,-1.27135500203,-1.68780202544,-5.20409032,-28.8117966014,17.6836887629,0.0,0.000263694128922,0.00171861252068,899.998249532,0.104971064756
223,233.065407078,0.6000000000000002,0.910460043327,0.126446716514,0.0,1.83432795959,1.07661425393,0.01,0.424615331626,-2.26025115069,-4.71606942624,-28.8259664254,14.2457587553,0.0,-0.00134539487258,25.1076874605,900.004788333,0.000349505334706
224,237.51196728,0.5400000000000001,2.35771585682,1.14396071564,0.0,3.55654871235,5.55343228162,0.01,3.63792120157,0.589639657222,-4.63326570695,-28.8117271759,18.9084817872,0.0,0.00324978211717,-0.00184735059142,899.996654747,0.590001652791
225,234.325207366,0.48000000000000015,0.516979245826,1.01537130298,0.0,5.28754239578,3.33460280218,0.01,-1.98592141876,0.538097549345,-5.66989947624,-28.7777583237,28.6599155191,0.0,-0.00385157022325,899.996491973,899.999998619,-0.00152649546087
226,235.775342258,0.48000000000000015,0.871757910396,1.32388707996,0.0,5.27884995977,4.71544650016,0.01,-0.281597722784,1.03592635781,-5.6185474486,-28.7776777854,28.7699339324,0.0,-0.0024633780672,899.727334567,899.998151143,9.31493900151e-05
227,236.906907454,0.6000000000000002,1.36013723262,1.29961688597,0.0,1.84294180882,0.38220188162,0.01,1.71901646663,-0.947985378109,-5.39744935381,-28.825880661,25.0485296053,0.0,-0.00105349978605,674.494629163,900.001115909,-0.000695487647477
228,235.878605375,0.5400000000000001,1.4168086429,0.999739086618,0.0,3.57705744165,2.46677239189,0.01,0.167771034008,0.490503371446,-5.6424897878,-28.8118809877,27.9078141899,0.0,-0.000604017725583,856.259164382,900.001200694,0.00336136561838
229,234.27899465,0.48000000000000015,0.912356959835,0.604933542019,0.0,5.2789580989,4.15326299411,0.01,-0.852658203874,-1.12562765831,-6.59630354288,-28.7776497968,28.7354662504,0.0,0.00290582352276,898.216725746,899.996720259,0.0102204781357
230,235.186885519,0.48000000000000015,0.739175110069,1.11969598507,0.0,5.29316583604,4.6856471795,0.01,-0.853665699808,0.343873929743,-5.87079809884,-28.7777646043,28.7742159479,0.0,0.000139759892177,899.874066146,900.000461812,-0.000299889285382
231,234.930466769,0.5400000000000001,0.382427306249,1.37028944719,0.0,3.56388961988,0.927565659376,0.01,-0.615016381037,-0.732446706202,-5.3641761389,-28.8118219824,28.811446009,0.0,-0.000572690927518,899.999044212,900.000331049,-0.00193094632466
232,234.858991894,0.6000000000000002,0.299411001639,1.3074088333,0.0,1.8472393648,3.3052482838,0.01,-2.07826293296,-1.24559208725,-4.28063293421,-28.825858202,28.823373044,0.0,0.000331748538246,899.888469029,900.001416762,0.0018578903401
233,234.857028642,0.6000000000000002,0.297398172987,1.30985756629,0.0,1.85987247915,3.22468361509,0.01,-2.07931853736,-1.25365742456,-4.45412918791,-28.8259711098,28.8229118532,0.0,-0.00198266568682,899.871074907,900.004724675,-0.00209861756628
234,234.755192912,0.6000000000000002,0.292317344023,1.3064541025,0.0,1.84479564283,3.12442565358,0.01,-2.07797198576,-1.26828853713,-4.75969272094,-28.8258249914,28.8225466401,0.0,-0.000399098162568,899.857264023,899.99952133,0.00136473002513
235,234.615214612,0.6000000000000002,0.289749271977,1.31113248665,0.0,1.84844053467,3.01132843803,0.01,-2.06177871281,-1.23402613588,-5.04404349348,-28.8257700232,28.8223928787,0.0,0.00434808389893,899.822353286,899.997960645,-0.00158181732322
236,234.784728299,0.6000000000000002,0.291765134586,1.45313219847,0.0,1.84146653021,2.2007347459,0.01,-1.70628221782,-0.207407501544,-6.62921908236,-28.8257811802,28.8252436178,0.0,-0.000513587805197,899.995669402,899.998739272,0.000990819467702
237,234.735480365,0.6000000000000002,0.224438438992,1.52388662286,0.0,1.83455103488,1.57963398706,0.01,-1.45700537586,0.927827101636,-7.00963236312,-28.8257670122,28.8251857972,0.0,0.00164213312669,900.001156834,899.998435978,0.000355366199614
238,235.895757723,0.7800000000000004,0.293920579757,2.32563889418,0.0,2.95341966843,3.8481468515,0.01,-1.66774217912,3.68436855048,-1.70210115741,-28.834964314,28.8340496114,0.0,-0.000740502086913,899.982055195,900.002587271,-0.00197871004453
239,235.538531949,0.5400000000000001,0.497277407832,1.60893722307,0.0,3.58199435091,4.33564687785,0.01,-1.72656361542,2.91839339692,-4.21566403025,-28.8118782975,28.8057563979,0.0,0.00129535394013,899.747480933,900.001519963,-0.00254088000417
240,235.445396731,0.5400000000000001,0.482700337117,1.58702714926,0.0,3.58481961778,4.25146061419,0.01,-1.81521285759,2.83637688237,-4.20560418191,-28.8118504034,28.8038729258,0.0,0.00148335975617,899.665576935,900.001039805,0.00021398734916
241,235.159662494,0.5400000000000001,0.441028942555,1.53302126402,0.0,3.57000611965,4.01044879727,0.01,-2.03888169739,2.54921066984,-4.12785737319,-28.8117346015,28.7948012741,0.0,0.00143825770864,899.1407678,899.997123331,0.00249278185468
242,235.41256752,0.5400000000000001,0.477251880002,1.57968857124,0.0,3.57443617758,4.2338948311,0.01,-1.8396882116,2.80594898215,-4.19860212534,-28.8117178569,28.8060818927,0.0,-0.000948975202587,899.784419854,899.996289653,-0.000781213640494
243,235.963849281,0.6000000000000002,0.498151163599,1.84910228239,0.0,1.85700814912,1.1806546426,0.01,-0.555900817862,2.32249045991,-6.68381781442,-28.8258305083,28.8248514019,0.0,5.86305522646e-05,900.00042991,899.999583192,-0.000308261996063
244,235.949517997,0.6000000000000002,0.508089874223,1.8630750186,0.0,1.85804353804,1.11463289634,0.01,-0.496554137542,2.45538307215,-6.63511358155,-28.8258507807,28.8245450866,0.0,0.000113983055416,899.993712603,900.00039093,0.0035027924774
245,235.952695556,0.6000000000000002,0.502683852783,1.84331863491,0.0,1.84608110473,1.16811184927,0.01,-0.539717147192,2.3540319504,-6.68276700748,-28.8257157031,28.82485478,0.0,-0.00114474947557,899.998834462,899.996200774,-0.00130552491783
246,234.723378206,0.6000000000000002,0.248507767609,1.51345861709,0.0,1.85189362954,1.7148756169,0.01,-1.49026071683,0.654992732064,-7.02383194418,-28.8258464082,28.8253830096,0.0,-0.000715056797385,900.001392174,900.000810818,0.000686836392281
247,234.486083128,0.6000000000000002,0.148782580407,1.43696744783,0.0,1.84992663977,0.236789342814,0.01,-1.04575601304,2.29029372004,-5.31336331132,-28.8257031501,28.8247558524,0.0,-0.000671778698154,899.999689217,899.995598975,-0.000764908283017
248,235.84356171,0.6000000000000002,0.530442941411,1.90718585336,0.0,1.84501327978,0.312678195357,0.01,-0.225928021057,3.44244249137,-5.67249587037,-28.8257739571,28.8206312422,0.0,-0.00134279310599,899.998243561,899.997492753,-0.000542324732003
249,235.701583836,0.6000000000000002,0.523319846759,1.88876503562,0.0,1.8480088455,0.23153688477,0.01,-0.219387702282,3.43743656152,-5.59609083854,-28.8257448212,28.8252865112,0.0,-0.00158839340193,900.001307923,899.996846087,-0.00130306576996
250,235.844309356,0.6000000000000002,0.531988256196,1.91255067765,0.0,1.85789420669,0.329242215506,0.01,-0.222807823906,3.43255265562,-5.73234478891,-28.8258344455,28.8209257165,0.0,0.000363932488829,899.99774192,899.999589107,-0.00472864131559
251,236.062875439,0.6000000000000002,0.542761711478,1.92618052106,0.0,1.85202392016,0.680458736439,0.01,-0.255944127484,3.1698829056,-6.15353076735,-28.8258383497,28.8237854873,0.0,-0.00421986338729,900.00233657,899.999672446,-0.00162622520694
252,235.545200147,0.5400000000000001,0.499668682339,1.60665927156,0.0,3.57934668881,4.34798386919,0.01,-1.71321656721,2.91594025778,-4.21293758155,-28.8119140522,28.8079662509,0.0,-0.00255035036226,899.862855055,900.002909459,0.000496740056917
253,234.92179892,0.5400000000000001,0.397302425933,1.47180977915,0.0,3.5805610686,3.75805708799,0.01,-2.23075787516,2.16317329597,-4.13279209823,-28.8117880835,28.7969290928,0.0,0.00268736603243,899.265814522,899.997947506,0.00269966199112
254,234.965585349,0.48000000000000015,0.423846646347,1.34577962777,0.0,5.295733812,1.93411174328,0.01,-1.76807831909,0.992496330897,-3.85020959277,-28.7777489126,28.776042143,0.0,0.00116789158401,899.997586705,900.000777361,0.00207174355458
255,235.502139794,0.5400000000000001,0.487771653541,1.60092934304,0.0,3.58343334079,4.2902680254,0.01,-1.77889205793,2.88115418129,-4.19336664928,-28.8117754202,28.8073440182,0.0,0.000580973930469,899.842535796,899.998153418,-0.00108686298113
256,235.772811818,0.6000000000000002,0.524178756835,1.90847030325,0.0,1.8518760024,0.26222309502,0.01,-0.217516864148,3.45793715436,-5.60024971715,-28.8258080926,28.8252364491,0.0,0.0026735652471,899.999062287,899.999502555,0.000122991193374
257,236.082413303,0.6000000000000002,0.537463655036,1.92817887048,0.0,1.84705344552,0.779278739851,0.01,-0.297986863219,3.06547204046,-6.23019240664,-28.8257445033,28.8241899502,0.0,0.00137999739577,899.999583578,899.996886658,0.003798556831
258,236.03115781,0.6000000000000002,0.49662342776,1.85858546184,0.0,1.83581436383,1.16394232958,0.01,-0.549487983178,2.40621246399,-6.58532582795,-28.8257407064,28.8248119928,0.0,0.00298287272458,899.999952768,899.998328831,-0.000963011783557
259,234.285467753,0.6600000000000003,0.102704714918,1.61098400744,0.0,0.105696492662,1.77076791906,0.01,-1.72222085454,3.28711344702,-5.24152189041,-28.8314356425,28.8309858527,0.0,0.000383018530528,899.997342236,899.995734653,0.00197230006539
260,234.699451742,0.6000000000000002,0.208883115744,1.51825908457,0.0,1.84974946231,1.55029832676,0.01,-1.47420271542,0.926506431722,-7.01108083718,-28.8258328612,28.8250711227,0.0,-0.00274439171373,899.997818041,900.000163809,-0.000367250431267
261,234.283719908,0.6600000000000003,0.0973961577581,1.60894964732,0.0,0.12236156914,1.75630216877,0.01,-1.71777428806,3.28406866034,-5.23217787803,-28.8315700709,28.8307697467,0.0,-0.00231085954552,899.991543684,900.000019881,-0.00182600706823
262,235.453916231,0.6000000000000002,0.470562886008,1.84958992622,0.0,1.85044113267,6.23661474837,0.01,-0.351935473347,3.3944364611,-5.16871333777,-28.8257299934,28.8246627808,0.0,-0.00183585079653,899.996154623,899.997558491,0.000744866166385
263,234.586594479,0.48000000000000015,0.262127252031,1.48550136791,0.0,5.28602654066,0.308546154389,0.01,-0.891754619205,0.611861082701,-4.24753278448,-28.7776591176,28.7743201286,0.0,-0.00388114393525,899.998358975,899.996830188,0.00322178290309
264,234.316343183,0.48000000000000015,0.257729008234,1.35060938556,0.0,5.28959508511,1.20931528959,0.01,-1.48404304594,0.528487390855,-4.09045528432,-28.7776912142,28.7759604234,0.0,-0.00160716387611,899.999179462,899.999176662,-0.00191958042114
265,234.370192012,0.48000000000000015,0.234631258324,1.408983887,0.0,5.29189874925,0.797808771853,0.01,-1.19720479184,0.504286460323,-4.15522544841,-28.7777952653,28.7753555731,0.0,0.00232779288344,899.999390569,900.002342297,0.00221471549278
266,234.269525147,0.48000000000000015,0.243183519669,1.3723844282,0.0,5.29183956717,1.07213473034,0.01,-1.39522583617,0.518015374892,-4.09934127303,-28.7777218526,28.7757538161,0.0,-0.00180161137145,899.998128102,899.999657698,-4.53493227567e-05
267,234.260014024,0.48000000000000015,0.241889022285,1.37037043143,0.0,5.31003229929,1.07392000921,0.01,-1.40013126577,0.528658847861,-4.08999960402,-28.7778352714,28.7758860395,0.0,-0.000816768426706,900.00329769,900.002161407,0.000143916520443
268,234.381863076,0.48000000000000015,0.238166752263,1.43566608556,0.0,5.30131399152,0.712721983884,0.01,-1.12209705709,0.56358279505,-4.12659974598,-28.7778706741,28.7752533402,0.0,0.00173867824407,899.99724599,900.003449628,0.00280137303035
269,235.97417097,0.6000000000000002,0.576871582038,1.57364122107,0.0,1.86556127396,2.28688713608,0.01,-1.1055269199,-0.0496533646972,-5.74797351514,-28.8258622109,28.8250840154,0.0,-0.00347312518345,899.998303139,900.000698335,-0.00139156698648
270,235.101758381,0.5400000000000001,0.416923416394,1.51843655849,0.0,3.57948940989,3.89288706996,0.01,-2.14230942968,2.40609996615,-4.07187168248,-28.8119023418,28.8051469341,0.0,0.000367812367738,899.692544049,900.002852465,-0.00124012789403
271,235.658751808,0.5400000000000001,0.503005630271,1.63717707118,0.0,3.58793260338,4.39080094213,0.01,-1.67523815472,2.99315564023,-4.17632165656,-28.8118741927,28.8090350829,0.0,-0.000568796794063,899.910235782,900.001423525,0.00438237826884
272,235.798245716,0.6000000000000002,0.520891395166,1.91391041707,0.0,1.85140988145,0.24782566483,0.01,-0.223658001275,3.47268514706,-5.54828982983,-28.8259190428,28.825147881,0.0,0.00203755516198,899.993430766,900.00321756,6.29155195096e-06
273,235.78297579,0.6000000000000002,0.518298570202,1.90947555737,0.0,1.84569099122,0.229100943243,0.01,-0.228838373276,3.47583528686,-5.51360742176,-28.8257236127,28.825307657,0.0,-0.000200098681146,899.999014897,899.996292971,-0.00135728248126
274,236.008567711,0.6000000000000002,0.541264247989,1.94647447735,0.0,1.85263576275,0.550552988777,0.01,-0.226476089836,3.3354010517,-5.93484310068,-28.8258329517,28.8231677375,0.0,-0.00444294111232,899.999302115,900.000826742,0.000682861713626
275,236.081012847,0.6000000000000002,0.541676907712,1.94738897639,0.0,1.85273626071,0.626452116632,0.01,-0.242277645797,3.26425752617,-6.02606786376,-28.8258570315,28.8235233919,0.0,0.000942323724411,899.99600707,900.001145547,0.000220331653258
276,236.109605434,0.6000000000000002,0.532080868318,1.93111105913,0.0,1.84660999189,0.840640718912,0.01,-0.331881419671,2.99270411604,-6.25651864014,-28.8258789988,28.8243617121,0.0,-0.000647061324083,899.999430899,900.002420103,-0.000981510386818
277,234.728102722,0.48000000000000015,0.360086224814,1.34127818302,0.0,5.29695261545,1.71513616728,0.01,-1.72652844099,0.816094331541,-3.88335014567,-28.7777293359,28.7756970458,0.0,0.000548251718604,899.999314201,899.999072752,0.00154280067179
278,233.90589738,0.5400000000000001,-0.159015227354,1.49721963333,0.0,3.56930029865,0.205815170659,0.01,-2.10713763021,0.2941801789,-5.57964447339,-28.8118076467,28.8095254428,0.0,-0.00246758055405,899.999288498,899.9996474,-0.00381779265488
279,234.830578287,0.6000000000000002,0.334817522206,1.3660803962,0.0,1.84197847504,1.39114385916,0.01,-1.14064379283,0.86324561185,-6.93052306915,-28.8257880936,28.8241787906,0.0,0.00233634537245,899.999341284,899.998764528,-0.000645620654141
280,235.569298754,0.6000000000000002,0.502892042442,1.46168290731,0.0,1.85091389989,1.84126663509,0.01,-1.02836453517,0.336022401918,-6.47808558361,-28.8258983552,28.8248071091,0.0,-0.00100272381989,899.985026503,900.002789234,0.000559772698486
281,234.147381041,0.5400000000000001,0.138241393137,1.22350603368,0.0,3.57553095901,5.51565135714,0.01,-1.87605625537,1.08378849606,-5.46625652441,-28.8118048478,28.8031492545,0.0,0.0016245986361,899.971183004,899.998968498,-0.0019226758324
282,236.234513755,0.5400000000000001,0.924425163769,1.68858087991,0.0,3.58878435753,3.12181107427,0.01,-0.46971606791,2.06881283664,-3.37285787308,-28.8118368532,28.8008877345,0.0,0.00247611412152,899.486988663,900.00025651,-1.34640061646e-05
283,233.164500315,0.5400000000000001,-0.275234447109,1.52303187347,0.0,3.59285315968,5.39059362243,0.01,-2.99820606151,2.04851599215,-6.12557967431,-28.8118813146,28.8001286646,0.0,-0.00307039286722,899.976010098,900.001389032,-0.000946741596361
284,235.118301269,0.5400000000000001,0.630831341865,1.41846866889,0.0,3.58869574699,3.51005956353,0.01,-1.40473151884,1.96826439636,-3.87423801404,-28.8117909193,28.771778315,0.0,-0.00160297927067,898.022693791,899.998790116,0.00419872793994
285,236.252171886,0.5400000000000001,0.905243821838,1.54990956617,0.0,3.57234830825,6.26628682242,0.01,0.840326557778,0.776659994544,-5.79515872245,-28.8117968517,28.8078514705,0.0,-0.000204243797196,899.992995957,899.998956251,-0.000886342696881
286,235.686021089,0.5400000000000001,0.774549180878,1.5667019446,0.0,3.58072744829,3.99054250431,0.01,-0.815696862265,2.88791782951,-4.00817362088,-28.8118726032,28.8001138161,0.0,-0.000519684804792,899.516908797,900.001635807,0.00430445944152
287,235.626093045,0.48000000000000015,0.761968255453,1.43397440001,0.0,5.30629702448,2.91327385879,0.01,-0.950154838974,1.91836735721,-4.65780365258,-28.7778418905,28.7682494514,0.0,-0.000732338855738,899.859327292,900.002898796,-0.001103614179
288,236.290323423,0.48000000000000015,0.97154252116,1.39757297162,0.0,5.29854301096,3.66461625754,0.01,-0.880088397241,1.7417494465,-5.06051381697,-28.7777380603,28.7489216085,0.0,0.00155207046937,898.826647999,899.999127667,0.00512781529492
289,235.788837844,0.48000000000000015,1.20348680554,0.961083390261,0.0,5.28705344022,4.73733439651,0.01,0.677430238881,0.533327515621,-4.86379671497,-28.7777364548,28.1851713843,0.0,-0.00206821054669,868.409414393,899.999864664,0.000808112380223
290,233.700637543,0.48000000000000015,0.751805049886,0.601316672169,0.0,5.2943799126,2.98836356227,0.01,-0.348262533973,-0.728716971106,-5.29840977399,-28.7777227626,20.2897063602,0.0,0.00224781845787,157.311609786,899.998759236,0.0652628858235
291,234.29218764,0.48000000000000015,0.954964170747,0.456244753262,0.0,5.29351541194,2.79083928766,0.01,-0.749377124385,-1.82228514105,-4.235810769,-28.7777905745,25.6400277471,0.0,0.0028250100449,883.055410501,900.001686959,0.00638907247536
292,235.503506087,0.5400000000000001,0.899685976342,1.12796814752,0.0,3.58310674396,3.62961595597,0.01,0.339966926632,0.329967756552,-3.91566522113,-28.8117482598,12.8249437886,0.0,-0.00189358923508,-0.0004111210631,899.997124893,0.077573326604
293,235.260814198,0.5400000000000001,0.862656877775,1.27575434668,0.0,3.57406679618,2.2913025567,0.01,0.845611313943,0.312334816413,-4.58775815247,-28.8118239363,9.14450050346,0.0,-0.00147893987295,-0.00196035937644,899.99917204,0.00912989671428
294,235.209236926,0.5400000000000001,0.785792421373,1.11322718746,0.0,3.58509527348,3.14065151368,0.01,0.213831090337,-0.0719531993219,-3.76992050522,-28.8117415672,9.1386084185,0.0,-0.000105500039855,-0.0015343572232,899.998264255,2.82346941366
295,235.403193868,0.5400000000000001,0.808373155436,1.31191161552,0.0,3.59254554462,3.32849587424,0.01,-0.314722315986,0.869718237987,-4.73083863149,-28.811845846,8.54923197956,0.0,-0.000639279580674,-0.000343725579067,900.00027789,0.422560137836
296,234.458510825,0.5400000000000001,0.925691666532,0.617610038147,0.0,3.58702485973,0.489230569886,0.01,0.358974405139,-1.58760087961,-5.12269740651,-28.8119238327,4.91780499944,0.0,0.00368373595167,0.00056302284469,900.002828344,0.00677525123952
297,235.570529376,0.5400000000000001,1.04738961933,0.933246115751,0.0,3.58238149323,2.90842176738,0.01,-0.00978883831852,-0.205340794916,-4.1893975501,-28.8119105634,6.04447358218,0.0,-0.00140561237959,-0.000770612190693,900.001981362,0.311717419555
298,235.242098513,0.5400000000000001,1.04839981431,0.752966173508,0.0,3.57650809891,1.33641714916,0.01,0.249314515902,-1.19865793754,-4.20309989567,-28.8118189986,4.91648124075,0.0,0.00351219244793,4.6944200649e-05,899.999318232,0.0053205825866
299,234.300819746,0.48000000000000015,0.716460436271,0.743617597715,0.0,5.30649285291,3.79856457405,0.01,-1.0582278475,-0.567621087445,-5.33703324753,-28.7775839103,5.26604630556,0.0,0.0378423355985,1.79531977962,900.002678545,5.44882078731
300,234.775390166,0.48000000000000015,0.841261157666,0.891287486596,0.0,5.28711192885,2.8479288446,0.01,-0.840659253262,0.0482524755386,-4.93463967039,-28.7776463856,5.26485059283,0.0,0.0115875872573,0.0022920621821,899.996953619,0.606146268966
301,234.586792436,0.48000000000000015,0.773832746856,0.842086789795,0.0,5.277370019,3.16976785918,0.01,-1.01941096386,-0.134627383546,-5.12717058073,-28.7776476247,5.26524195971,0.0,0.00483641143395,-0.0023008208868,899.997312954,0.265655754535
302,234.401875397,0.48000000000000015,0.724155838111,0.772919650541,0.0,5.2967454511,3.59554831488,0.01,-1.08994567892,-0.427132180895,-5.29986726614,-28.7774707895,5.26582639348,0.0,0.0559365401959,2.29851286731,899.999441123,5.75095627083
303,234.307994391,0.48000000000000015,0.723638064252,0.705109933267,0.0,5.30142454755,4.12345650872,0.01,-0.929796247779,-0.758728881136,-5.32959694897,-28.777749959,5.26643778061,0.0,0.0130823169443,1.72490798175,900.000446291,2.57570745569
304,235.014290159,0.48000000000000015,0.893439362223,0.919424355915,0.0,5.29792921011,2.65282145752,0.01,-0.682977241874,0.144385039678,-4.80404573621,-28.7777660742,5.26461327027,0.0,0.0185964945129,-0.000223114954973,900.000464032,0.685831418173
305,236.169736317,0.48000000000000015,1.39092334936,1.03203960945,0.0,5.30539931354,1.24590204332,0.01,1.06644273681,0.268631331746,-3.91956375222,-28.7778490419,5.26302743625,0.0,-0.00103421460024,3.10301173599,900.002660787,0.00236370695836
306,237.118334886,0.5400000000000001,1.76721352782,0.927385842697,0.0,3.57443418649,1.01819022034,0.01,1.83824904155,-0.966282285463,-4.61183605892,-28.8118551954,4.90764711204,0.0,-0.00207949204699,-0.00466866032119,900.001398173,0.00107454330794
307,237.159834157,0.5400000000000001,1.76088421735,0.923511378273,0.0,3.57691130033,0.943297386935,0.01,1.8610459194,-0.991040890202,-4.6455914313,-28.8117221425,4.90757054319,0.0,-0.00239510714833,-0.00102172752341,899.996166419,-0.000429225410904
308,237.071828905,0.5400000000000001,1.77365787962,0.939848119406,0.0,3.5797662952,1.20490296793,0.01,1.75677004511,-0.877828222417,-4.52138139365,-28.8119052964,4.90786748967,0.0,-0.000251194695354,-0.000824920791214,900.002335691,0.00147016618932
309,237.162590768,0.5400000000000001,1.76016467442,0.922570128397,0.0,3.56801466329,0.935979593548,0.01,1.86303689311,-0.993654947501,-4.65936665538,-28.8117550747,4.90758000143,0.0,0.000427877089152,0.000878997568385,899.996853945,-0.000709167080509
310,237.010089063,0.5400000000000001,1.77200621391,0.946996225727,0.0,3.58397305145,1.29301825638,0.01,1.7067215716,-0.822787180935,-4.48157495592,-28.8118924761,4.90789398763,0.0,-0.0030822296375,-0.00264628602493,900.002689613,-0.00216737743932
311,235.732939043,0.6000000000000002,0.653500769923,1.40004163524,0.0,1.83989640424,5.45416738298,0.01,-0.157281872756,1.46943773065,-4.98543501112,-28.82571809,4.59639823602,0.0,-0.00199295802304,0.000129226360025,899.996808911,-0.00152709268569
312,235.202686916,0.5400000000000001,0.716527329192,1.06589254873,0.0,3.59124011787,3.98087507226,0.01,-0.944390707548,0.959068782923,-4.48425681136,-28.8119287803,4.89735774756,0.0,0.000535585078572,-0.0033139315063,900.003038205,0.0377719649642
313,234.968938624,0.6000000000000002,0.366406350474,1.50123148523,0.0,1.86232211984,3.84307724681,0.01,-1.65025774748,1.19218563751,-3.42167628897,-28.8258881619,4.57712741313,0.0,0.00160900816386,0.00130358185334,900.003042177,0.0056176128697
314,234.513205004,0.48000000000000015,0.844908870243,0.839752429613,0.0,5.31240412599,2.89539423851,0.01,-0.88884956061,0.0327181395116,-5.50071967565,-28.777762822,4.86932272058,0.0,0.249138538882,-0.0007352799365,900.004020932,3.80794015268
315,235.388131172,0.48000000000000015,1.11105209573,1.03623941519,0.0,5.29602464053,5.54407510808,0.01,2.14413968312,0.151480079284,-4.10308847866,-28.7776757194,3.084790333,0.0,2.83878447471e-05,-4.40148542261e-05,899.998133423,0.00542831382361
316,234.139461089,0.5400000000000001,0.564725875269,0.714510676271,0.0,3.57772785978,3.71274338962,0.01,-0.832698795324,-0.897220176323,-5.17343441267,-28.8117736468,2.21826711741,0.0,0.001038373951,-0.000986286877481,899.998145439,0.00067246289042
317,233.675045598,0.5400000000000001,-0.187471371749,1.08470008652,0.0,3.58757374567,1.97405482814,0.01,-5.17539562761,0.317364882149,-4.94341002699,-28.8118630147,1.62502726085,0.0,0.00598490350588,-0.000988850465915,900.000216148,0.0115030351454
318,236.033192302,0.48000000000000015,1.52121877764,1.2742549097,0.0,5.29239930414,6.07431927772,0.01,2.14612600673,1.54817253669,-4.02122255547,-28.7776630552,1.07139175888,0.0,0.00415933955697,-0.000845995424349,899.997702491,-0.000709112174557
319,236.319401918,0.48000000000000015,2.14742847459,0.845020089051,0.0,5.30635591809,4.69211495651,0.01,5.0564162217,-0.526568710728,-4.44187055331,-28.7779263752,1.24673213561,0.0,0.000121118412028,-0.0054276155893,900.005538163,-0.00172528651911
320,235.960936435,0.48000000000000015,0.868802744187,1.10318904165,0.0,5.30588672006,0.140818782147,0.01,-0.625035743622,1.23053761144,-4.58872326179,-28.7774599292,0.100764022116,0.0,0.817510188161,0.0049356229012,900.000936317,5.93059186549
321,236.280764891,0.48000000000000015,0.985684591085,1.10667408604,0.0,5.29116516709,0.0108170993009,0.01,-0.0601840180051,1.2410266976,-4.56848829449,-28.7773706774,0.00178733140325,0.0,0.799309275113,-0.00144841199268,900.001625,6.60996361727
322,236.279090146,0.48000000000000015,0.985994965717,1.10639952299,0.0,5.29527062624,0.0100235052965,0.01,-0.0581277893122,1.24198702261,-4.57445180307,-28.7772058188,4.27997719937e-05,0.0,0.896633773442,-0.0017297706701,899.998441556,7.18564682041
323,236.28900467,0.48000000000000015,0.986003519578,1.10834878051,0.0,5.28522702135,0.0100004517441,0.01,-0.0580708768164,1.2423530469,-4.5599753885,-28.7773646871,-1.01763498314e-05,0.0,0.923253428572,0.000356206538894,900.003072574,7.01230713468
