time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0259085942179,0.473543336656,12.0174437922,0.108810822445,0.0313740565261,0.0,-0.0659020766134,0.943956715677,2.85235139956,0.0263996619596,-0.0445268872205,0.0,429.85387407190274,430.9411878145505,431.38313152747935,432.999953081628
1.3800000000000008,-0.0304978320195,0.532278974574,12.1902048199,0.111443953151,0.0381794347855,0.0,-0.0877523868916,1.01410396323,2.90613878607,0.0364839566416,-0.0794715427694,0.0,432.17620781911154,429.21832423033965,432.4137067029501,433.26269919846516
1.4400000000000008,-0.0364847090175,0.59526371796,12.3661300629,0.113667741051,0.033541764783,0.0,-0.111358493007,1.0855645053,2.95786800867,0.037652419278,-0.0765348962767,0.0,432.25689784320207,432.49919978536127,430.64314956248796,430.74265221799266
1.5000000000000009,-0.0438651021777,0.662790595031,12.547028029,0.115958462803,0.0303937843422,0.0,-0.134301595192,1.16551810013,3.07171308287,0.0341653946477,-0.0645166158959,0.0,450.46012306555156,451.4269616676804,452.52214340857864,452.2419389544168
1.560000000000001,-0.0526071324077,0.735365646943,12.7364429209,0.120578474677,0.0271522712619,0.0,-0.156729268191,1.25407390582,3.24155295059,0.0505677761496,-0.0744907916086,0.0,469.8495970317241,469.07246523499134,468.90967772156097,470.18289357801035
1.620000000000001,-0.0625564267898,0.813086047288,12.933834167,0.12486303967,0.0226831949891,0.0,-0.174452165416,1.33697188691,3.33779403518,0.0616760196478,-0.0769101282958,0.0,448.62980438323655,448.42891660898357,447.274044358794,448.1797799964833
1.680000000000001,-0.0735593568328,0.896324838196,13.1404549629,0.133572175787,0.0198496596491,0.0,-0.191943233834,1.43861118775,3.54872781864,0.0359304627381,-0.0634419021198,0.0,483.29182054337787,484.30231598411507,484.3594588063597,482.4209515440433
1.740000000000001,-0.0855077123692,0.985259784272,13.3554287264,0.135741123126,0.0304183486207,0.0,-0.207325866099,1.52603473315,3.61674811486,0.0329939783743,-0.0230914334091,0.0,440.5507462427504,443.873054328727,441.3840906967178,441.14219806318107
1.8000000000000012,-0.098602215546,1.07963641881,13.5756461263,0.137785594801,0.0335662815895,0.0,-0.229497690417,1.61997548999,3.72339252648,0.034830317468,-0.0476464650328,0.0,455.16532234280993,453.1954474672739,454.87069196516364,455.01815706464544
1.8600000000000012,-0.113204106159,1.18009750276,13.8052052852,0.14004233111,0.0385662659769,0.0,-0.257835795393,1.72885832426,3.92775823416,0.0289965412337,-0.0795794120358,0.0,486.5840421001796,484.18531656659036,484.5099297779426,484.0714303690859
